Version	BugType	Age.Month	Pre.Month
swD	bug	22	22
swD	bug	21	21
swD	bug	22	22
swD	bug	21	21
swD	bug	22	22
swD	bug	21	21
swD	bug	21	21
swD	bug	21	21
swD	bug	21	21
swD	bug	23	23
swD	bug	21	21
swD	bug	21	21
swD	bug	21	21
swD	bug	21	21
swD	bug	22	22
swD	bug	22	22
swD	bug	22	22
swD	bug	23	23
swD	bug	22	22
swD	bug	24	24
swD	feature	24	24
swD	bug	23	23
swD	bug	21	21
swD	bug	22	22
swD	bug	22	22
swD	bug	22	22
swD	bug	22	22
swD	bug	22	22
swD	bug	22	22
swD	bug	22	22
swD	bug	24	24
swD	bug	23	23
swD	bug	26	26
swD	bug	23	23
swD	bug	23	23
swD	bug	23	23
swD	bug	22	22
swD	bug	26	26
swD	bug	22	22
swD	bug	23	23
swD	bug	22	22
swD	bug	24	24
swD	bug	25	25
swD	bug	23	23
swD	bug	23	23
swD	bug	23	23
swD	feature	23	23
swD	bug	24	24
swD	bug	23	23
swD	bug	23	23
swD	bug	23	23
swD	bug	25	25
swD	bug	24	24
swD	bug	23	23
swD	bug	23	23
swD	bug	24	24
swD	bug	26	26
swD	bug	25	25
swD	bug	25	25
swD	bug	25	25
swD	feature	24	24
swD	bug	24	24
swD	bug	25	25
swD	feature	25	25
swD	bug	26	26
swD	bug	22	22
swD	bug	6	6
swD	bug	26	26
swD	bug	23	23
swD	bug	26	26
swD	bug	24	24
swD	bug	23	23
swD	bug	25	25
swD	bug	22	22
swD	bug	23	23
swD	bug	23	23
swD	bug	25	25
swD	bug	25	25
swD	bug	26	26
swD	bug	24	24
swD	bug	25	25
swD	bug	22	22
swD	bug	24	24
swD	bug	11	11
swD	bug	23	23
swD	bug	23	23
swD	bug	12	12
swD	bug	26	26
swD	feature	26	26
swD	bug	14	14
swD	bug	24	24
swD	bug	25	25
swD	bug	24	24
swD	bug	23	23
swD	bug	24	24
swD	bug	26	26
swD	bug	15	15
swD	bug	28	28
swD	bug	16	16
swD	bug	24	24
swD	bug	16	16
swD	bug	24	24
swD	bug	23	23
swD	bug	17	17
swD	bug	24	24
swD	bug	23	23
swD	bug	23	23
swD	bug	25	25
swD	bug	23	23
swD	bug	24	24
swD	bug	19	19
swD	bug	23	23
swD	bug	24	24
swD	bug	19	19
swD	feature	23	23
swD	bug	24	24
swD	bug	19	19
swD	bug	25	25
swD	bug	20	20
swD	bug	24	24
swD	bug	23	23
swD	bug	25	25
swD	bug	23	23
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	22	22
swD	bug	25	25
swD	bug	20	20
swD	bug	25	25
swD	bug	23	23
swD	bug	21	21
swD	bug	24	24
swD	bug	21	21
swD	bug	23	23
swD	bug	23	23
swD	bug	24	24
swD	bug	21	21
swD	bug	22	22
swD	bug	23	23
swD	bug	23	23
swD	feature	21	21
swD	bug	23	23
swD	bug	23	23
swD	bug	22	22
swD	bug	24	24
swD	bug	22	22
swD	bug	22	22
swD	bug	23	23
swD	bug	22	22
swD	bug	22	22
swD	bug	22	22
swD	bug	24	24
swD	bug	25	25
swD	bug	22	22
swD	bug	23	23
swD	bug	23	23
swD	bug	24	24
swD	bug	23	23
swD	bug	26	26
swD	bug	24	24
swD	bug	23	23
swD	bug	23	23
swD	bug	23	23
swD	bug	23	23
swD	bug	25	25
swD	bug	24	24
swD	bug	24	24
swD	bug	23	23
swD	bug	23	23
swD	bug	25	25
swD	bug	24	24
swD	bug	23	23
swD	bug	23	23
swD	bug	24	24
swD	bug	24	24
swD	bug	23	23
swD	bug	24	24
swD	bug	25	25
swD	bug	23	23
swD	bug	26	26
swD	bug	23	23
swD	bug	23	23
swD	bug	24	24
swD	bug	25	25
swD	bug	24	24
swD	bug	23	23
swD	bug	23	23
swD	bug	23	23
swD	bug	23	23
swD	bug	25	25
swD	bug	24	24
swD	bug	23	23
swD	bug	26	26
swD	bug	27	27
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	27	27
swD	bug	24	24
swD	bug	24	24
swD	bug	25	25
swD	bug	24	24
swD	bug	26	26
swD	bug	26	26
swD	bug	28	28
swD	bug	25	25
swD	bug	25	25
swD	bug	25	25
swD	bug	27	27
swD	bug	26	26
swD	bug	26	26
swD	bug	25	25
swD	bug	25	25
swD	bug	25	25
swD	bug	26	26
swD	bug	26	26
swD	feature	26	26
swD	bug	26	26
swD	bug	26	26
swD	bug	27	27
swD	bug	27	27
swD	bug	26	26
swD	bug	28	28
swD	bug	27	27
swD	bug	27	27
swD	bug	28	28
swD	bug	29	29
swD	feature	27	27
swD	bug	28	28
swD	bug	29	29
swD	bug	28	28
swD	bug	29	29
swD	feature	28	28
swD	bug	-4	-1
swD	bug	26	26
swD	bug	27	27
swD	bug	27	27
swD	bug	28	28
swD	bug	12	12
swD	bug	28	28
swD	bug	26	26
swD	bug	27	27
swD	bug	28	28
swD	bug	28	28
swD	bug	28	28
swD	bug	29	29
swD	bug	30	30
swD	bug	28	28
swD	bug	27	27
swD	bug	21	21
swD	bug	26	26
swD	bug	28	28
swD	bug	28	28
swD	bug	29	29
swD	bug	25	25
swD	bug	28	28
swD	bug	26	26
swD	bug	27	27
swD	bug	22	22
swD	bug	28	28
swD	bug	28	28
swD	bug	26	26
swD	bug	23	23
swD	bug	26	26
swD	bug	30	30
swD	bug	26	26
swD	bug	26	26
swD	bug	27	27
swD	bug	27	27
swD	bug	24	24
swD	bug	26	26
swD	bug	27	27
swD	bug	24	24
swD	bug	24	24
swD	bug	24	24
swD	bug	29	29
swD	bug	27	27
swD	bug	27	27
swD	bug	26	26
swD	bug	25	25
swD	bug	27	27
swD	bug	28	28
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	26	26
swD	bug	27	27
swD	bug	25	25
swD	bug	25	25
swD	bug	25	25
swD	bug	26	26
swD	bug	26	26
swD	bug	28	28
swD	bug	34	34
swD	bug	34	34
swD	bug	26	26
swD	bug	29	29
swD	bug	26	26
swD	bug	26	26
swD	bug	26	26
swD	bug	26	26
swD	bug	27	27
swD	bug	26	26
swD	bug	28	28
swD	bug	27	27
swD	bug	26	26
swD	bug	26	26
swD	bug	26	26
swD	bug	26	26
swD	bug	26	26
swD	bug	27	27
swD	bug	27	27
swD	bug	26	26
swD	bug	26	26
swD	bug	27	27
swD	bug	28	28
swD	bug	26	26
swD	bug	26	26
swD	bug	26	26
swD	bug	27	27
swD	bug	28	28
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	30	30
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	27	27
swD	bug	28	28
swD	bug	27	27
swD	bug	28	28
swD	bug	31	31
swD	bug	28	28
swD	bug	29	29
swD	bug	28	28
swD	bug	28	28
swD	bug	28	28
swD	bug	28	28
swD	bug	29	29
swD	bug	28	28
swD	bug	30	30
swD	bug	31	31
swD	bug	31	31
swD	bug	29	29
swD	bug	29	29
swD	bug	34	34
swD	feature	29	29
swD	bug	29	29
swD	bug	30	30
swD	bug	32	32
swD	bug	31	31
swD	bug	31	31
swD	feature	30	30
swD	bug	31	31
swD	bug	31	31
swD	bug	32	32
swD	feature	31	31
swD	bug	32	32
swD	bug	32	32
swD	bug	32	32
swD	feature	32	32
swD	bug	33	33
swD	bug	33	33
swD	bug	33	33
swD	feature	33	33
swE	bug	-4	-1
swE	bug	-3	-1
swE	bug	-7	-1
swE	bug	-72	-1
swE	bug	-6	-1
swE	bug	-6	-1
swE	feature	-6	-1
swE	bug	-2	-1
swE	feature	-7	-1
swE	bug	-2	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-3	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	feature	-8	-1
swE	bug	-6	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-3	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	feature	-7	-1
swE	feature	-8	-1
swE	feature	-6	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-7	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-7	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-7	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	feature	-6	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	feature	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-12	-1
swE	feature	-7	-1
swE	feature	-5	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	feature	-8	-1
swE	feature	-8	-1
swE	feature	-8	-1
swE	bug	-3	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	bug	-22	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-3	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-1	-1
swE	bug	-6	-1
swE	bug	-3	-1
swE	bug	-6	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	feature	-5	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-3	-1
swE	bug	-2	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	feature	-6	-1
swE	feature	-7	-1
swE	feature	-7	-1
swE	feature	-5	-1
swE	feature	-4	-1
swE	bug	-7	-1
swE	feature	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-7	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	feature	-8	-1
swE	feature	-8	-1
swE	bug	-6	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-7	-1
swE	bug	-6	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	feature	-7	-1
swE	feature	-4	-1
swE	feature	-5	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-5	-1
swE	bug	-8	-1
swE	feature	-5	-1
swE	feature	-6	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	feature	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	feature	-5	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	feature	-7	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-8	-1
swE	feature	-7	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-7	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	feature	-17	-1
swE	feature	-7	-1
swE	bug	-16	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-3	-1
swE	bug	-8	-1
swE	feature	-5	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-2	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	feature	-7	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-6	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	feature	-3	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	feature	-4	-1
swE	bug	-3	-1
swE	bug	-8	-1
swE	feature	-7	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-6	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-6	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	feature	-5	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-14	-1
swE	bug	-5	-1
swE	feature	-8	-1
swE	bug	-8	-1
swE	feature	-6	-1
swE	bug	-5	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-6	-1
swE	feature	-7	-1
swE	feature	-8	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-14	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-7	-1
swE	bug	-2	-1
swE	bug	-4	-1
swE	feature	-13	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	feature	-11	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	feature	-8	-1
swE	feature	-7	-1
swE	feature	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	bug	-13	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-7	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-7	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	feature	-3	-1
swE	bug	-8	-1
swE	bug	-9	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-3	-1
swE	feature	-8	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-8	-1
swE	feature	-7	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-11	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	feature	-5	-1
swE	bug	-3	-1
swE	feature	-4	-1
swE	bug	-6	-1
swE	bug	-11	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-5	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-5	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	feature	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-3	-1
swE	bug	-5	-1
swE	feature	-8	-1
swE	feature	-6	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-5	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-12	-1
swE	bug	-12	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	feature	-3	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-12	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	feature	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-11	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-7	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-6	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-8	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-11	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-11	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-3	-1
swE	bug	-5	-1
swE	feature	-7	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-6	-1
swE	bug	-5	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-5	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-4	-1
swE	feature	-11	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-7	-1
swE	bug	-7	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-3	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-11	-1
swE	bug	-4	-1
swE	bug	-5	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	feature	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-2	-1
swE	bug	-5	-1
swE	bug	-3	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-8	-1
swE	bug	-8	-1
swE	bug	-6	-1
swE	bug	-4	-1
swE	bug	-4	-1
swE	bug	-4	-1
